"Antimicrobial";"Bacterium";"DiskContent";"Z6";"Z7";"Z8";"Z9";"Z10";"Z11";"Z12";"Z13";"Z14";"Z15";"Z16";"Z17";"Z18";"Z19";"Z20";"Z21";"Z22";"Z23";"Z24";"Z25";"Z26";"Z27";"Z28";"Z29";"Z30";"Z31";"Z32";"Z33";"Z34";"Z35";"Z36";"Z37";"Z38";"Z39";"Z40";"Z41";"Z42";"Z43";"Z44";"Z45";"Z46";"Z47";"Z48";"Z49";"Z50";"ECOFF";"Distributions";"Observations"
"Moxifloxacin";"Moraxella catarrhalis";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;2;10;31;39;19;12;6;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2;131
"Moxifloxacin";"Morganella morganii";5;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;1;4;2;5;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;25
"Moxifloxacin";"Proteus mirabilis";5;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;5;5;9;21;17;27;31;26;21;14;6;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;197
"Moxifloxacin";"Staphylococcus aureus";5;7;0;2;7;9;10;20;16;18;21;23;30;24;23;12;8;3;10;26;62;66;128;194;253;297;273;221;159;85;42;13;10;4;2;0;1;0;0;0;0;0;0;0;0;0;24;7;2079
"Moxifloxacin";"Staphylococcus aureus ATCC 29213";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;15;21;35;37;27;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;152
"Moxifloxacin";"Staphylococcus aureus MRSA";5;4;0;2;7;7;9;19;15;17;18;18;23;12;4;1;2;0;0;0;1;1;1;5;4;9;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;192
"Moxifloxacin";"Staphylococcus aureus MSSA";5;0;0;0;0;1;1;1;0;1;2;1;4;2;3;1;2;0;0;2;11;6;15;33;34;48;59;60;59;29;16;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;399
"Moxifloxacin";"Staphylococcus capitis";5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;5;2;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Moxifloxacin";"Staphylococcus coagulase negative";5;19;2;0;1;0;0;1;2;0;8;9;4;16;22;18;13;11;10;13;10;3;6;6;23;21;28;43;36;36;39;15;9;10;1;2;1;0;1;0;0;0;0;0;0;0;27;4;439
"Moxifloxacin";"Staphylococcus cohnii";5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Moxifloxacin";"Staphylococcus epidermidis";5;3;0;0;1;0;0;0;0;0;0;2;2;5;7;1;0;2;4;3;1;0;0;0;2;1;1;3;2;6;12;5;3;5;1;2;0;0;1;0;0;0;0;0;0;0;;2;75
"Moxifloxacin";"Staphylococcus haemolyticus";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3;3;4;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;16
"Moxifloxacin";"Staphylococcus hominis";5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0;0;1;2;3;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Moxifloxacin";"Staphylococcus lugdunensis";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;8;11;18;13;14;13;9;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;24;2;98
"Moxifloxacin";"Streptococcus agalactiae";5;1;0;1;0;0;0;1;1;0;0;1;0;0;0;2;5;7;18;37;33;24;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;138
"Moxifloxacin";"Streptococcus group C";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;9;9;9;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;43
"Moxifloxacin";"Streptococcus group G";5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;8;15;13;10;15;8;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;82
"Moxifloxacin";"Streptococcus pneumoniae";5;0;0;0;0;0;0;0;1;2;3;3;2;0;0;1;1;1;4;9;22;29;48;50;41;31;7;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3;261
"Moxifloxacin";"Streptococcus pneumoniae ATCC 49619";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;16;31;21;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;86
"Moxifloxacin";"Streptococcus pyogenes";5;0;0;0;1;0;0;0;0;0;0;0;1;1;2;2;8;11;18;26;33;31;29;26;16;13;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;224
"Mupirocin";"Staphylococcus aureus";200;22;0;0;0;1;0;0;1;0;2;0;0;0;1;0;3;4;6;13;12;11;7;4;11;18;46;90;128;206;170;103;62;30;13;7;1;1;0;1;3;0;0;0;0;0;30;5;977
"Mupirocin";"Staphylococcus aureus ATCC 29213";200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;9;15;15;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;57
"Mupirocin";"Staphylococcus aureus MRSA";200;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;5;3;1;1;3;8;29;30;40;49;33;27;9;2;1;1;0;0;0;1;0;0;0;0;0;0;;2;252
"Mupirocin";"Staphylococcus aureus MSSA";200;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;14;44;64;114;87;43;23;13;7;1;0;1;0;0;0;0;0;0;0;0;;2;425
"Nalidixic acid";"Escherichia coli ATCC 25922";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;27;67;78;79;42;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;314
"Nalidixic acid";"Haemophilus influenzae";30;25;0;1;0;2;0;3;1;0;3;0;0;1;0;2;4;2;13;13;45;91;223;392;516;627;485;413;338;235;147;92;70;40;22;13;7;5;3;1;1;0;0;1;0;0;23;7;3837
"Nalidixic acid";"Haemophilus influenzae ATCC 49766";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;197;267;316;277;110;57;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;10;1266
"Nalidixic acid";"Mannheimia haemolytica";30;34;0;0;5;0;0;1;0;0;0;1;0;0;1;0;1;9;8;15;15;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;104
"Nalidixic acid";"Moraxella catarrhalis";30;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;17;33;67;63;80;48;31;16;10;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;6;380
"Nalidixic acid";"Pasteurella multocida";30;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;4;16;18;39;53;46;58;46;31;15;17;10;5;5;10;5;2;6;2;0;0;1;0;0;0;0;0;0;0;23;7;394
"Neomycin";"Citrobacter freundii";10;10;0;0;0;0;0;0;0;0;2;0;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;20
"Neomycin";"Citrobacter koseri";10;10;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;14
"Neomycin";"Enterobacter asburiae";10;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;11
"Neomycin";"Enterobacter cloacae";10;10;0;0;0;0;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;16
"Neomycin";"Escherichia coli";10;30;1;0;0;0;1;3;14;65;68;69;94;155;55;11;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;569
"Neomycin";"Escherichia coli ATCC 25922";10;0;0;0;0;0;0;0;0;4;13;4;6;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;45
"Neomycin";"Klebsiella oxytoca";10;10;0;0;0;0;0;0;0;1;0;3;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;23
"Neomycin";"Klebsiella pneumoniae";10;26;2;5;4;5;5;5;5;18;17;15;16;18;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5;152
"Neomycin";"Mannheimia haemolytica";30;30;7;13;10;28;46;31;25;10;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;208
"Neomycin";"Morganella morganii";10;11;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;14
"Neomycin";"Proteus mirabilis";10;11;1;0;0;0;0;0;1;1;3;6;7;8;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;44
"Neomycin";"Proteus vulgaris";10;10;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;13
"Neomycin";"Serratia marcescens";10;10;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;13
"Neomycin";"Staphylococcus aureus";10;2;0;0;0;0;1;2;1;4;6;12;57;79;81;69;41;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;377
"Neomycin";"Staphylococcus aureus ATCC 29213";10;0;0;0;0;0;0;0;0;0;1;3;10;5;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;33
"Netilmicin";"Acinetobacter spp";10;1;0;2;0;0;0;0;1;0;1;0;1;6;8;28;26;15;12;8;5;6;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;127
"Netilmicin";"Citrobacter freundii";10;10;0;0;0;0;0;1;0;0;0;0;1;4;13;12;5;7;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;62
"Netilmicin";"Citrobacter koseri";10;10;0;0;0;0;0;0;0;0;0;0;0;0;3;10;2;2;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;39
"Netilmicin";"Enterobacter asburiae";10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;11
"Netilmicin";"Enterobacter cloacae";10;10;0;0;0;0;0;1;0;0;1;1;2;13;13;5;12;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;68
"Netilmicin";"Escherichia coli";10;10;0;1;2;2;3;7;3;4;1;7;12;53;80;50;54;83;93;61;24;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;552
"Netilmicin";"Escherichia coli ATCC 25922";10;0;0;0;0;0;0;0;0;0;0;0;0;1;11;27;8;11;23;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;89
"Netilmicin";"Klebsiella aerogenes";10;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;13
"Netilmicin";"Klebsiella oxytoca";10;10;0;0;0;0;0;0;0;0;1;2;6;22;9;10;14;16;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;105
"Netilmicin";"Klebsiella pneumoniae";10;10;0;0;0;0;1;1;0;0;2;2;9;32;28;23;35;28;13;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;193
"Netilmicin";"Morganella morganii";10;11;0;0;0;0;0;1;0;0;0;0;0;0;4;8;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;35
"Netilmicin";"Proteus mirabilis";10;10;0;0;0;0;0;0;0;1;2;0;3;18;23;28;21;19;18;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;158
"Netilmicin";"Proteus vulgaris";10;10;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;20
"Netilmicin";"Pseudomonas aeruginosa";10;30;0;2;0;3;9;8;13;29;45;57;49;35;29;13;5;6;0;3;1;2;4;1;4;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;351
"Netilmicin";"Pseudomonas aeruginosa ATCC 27853";10;0;0;0;0;0;0;0;0;0;2;9;36;43;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;113
"Netilmicin";"Pseudomonas fluorescens group";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;5;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Netilmicin";"Pseudomonas putida group";10;9;0;0;0;0;0;0;1;3;1;1;6;10;9;11;12;6;6;3;5;4;4;9;4;6;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;113
"Netilmicin";"Pseudomonas spp (non-aeruginosa)";10;13;0;0;0;1;0;0;2;3;3;2;6;10;9;14;13;15;14;10;13;11;14;18;7;9;5;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;198
"Netilmicin";"Pseudomonas stutzeri group";10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;2;6;2;7;3;2;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;35
"Netilmicin";"Serratia marcescens";10;10;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;18
"Netilmicin";"Staphylococcus aureus";10;0;0;0;0;0;0;0;0;2;2;1;4;8;9;30;83;131;107;60;33;19;15;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3;510
"Netilmicin";"Staphylococcus aureus ATCC 29213";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;13;25;37;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;83
"Netilmicin";"Staphylococcus capitis";10;0;0;0;0;0;0;0;0;0;0;0;0;1;9;2;2;3;0;0;0;1;2;1;4;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;30
"Netilmicin";"Staphylococcus coagulase negative";10;0;1;1;0;0;2;2;2;5;3;4;3;4;11;7;4;8;3;8;10;19;22;27;21;16;10;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;206
"Netilmicin";"Staphylococcus cohnii";10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;7
"Netilmicin";"Staphylococcus epidermidis";10;0;1;1;0;0;2;2;2;5;3;2;2;2;1;3;0;1;0;1;2;3;10;9;5;6;6;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;74
"Netilmicin";"Staphylococcus haemolyticus";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;16
"Netilmicin";"Staphylococcus hominis";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;6;4;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;21
"Nitrofurantoin";"Aerococcus sanguinicola";100;0;0;0;0;0;0;0;1;1;0;1;3;3;1;6;12;8;17;12;12;9;9;8;3;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;109
"Nitrofurantoin";"Aerococcus urinae";100;0;0;0;0;0;0;0;0;0;0;1;2;1;1;7;5;7;9;15;12;9;10;12;24;15;15;22;16;20;21;22;15;15;7;13;11;7;2;0;3;6;1;1;1;1;;6;329
"Nitrofurantoin";"Enterococcus faecalis";100;13;0;0;2;1;2;5;2;5;18;23;75;186;370;856;1418;1831;1675;1124;645;288;153;81;40;31;6;9;2;2;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;9;8868
"Nitrofurantoin";"Enterococcus faecalis ATCC 29212";100;0;0;0;0;0;0;0;0;0;0;0;1;25;69;213;412;436;203;68;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12;1433
"Nitrofurantoin";"Escherichia coli";100;274;6;43;76;112;171;320;575;1477;2582;3453;4475;5594;6362;6365;4093;2351;1157;550;244;193;110;83;66;22;16;7;5;4;1;5;2;0;1;1;0;0;0;1;0;0;0;0;0;0;11;8;40797
"Nitrofurantoin";"Escherichia coli ATCC 25922";100;0;0;0;0;0;0;0;0;0;1;3;29;137;332;597;383;158;36;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;13;1677
"Nitrofurantoin";"Staphylococcus aureus ATCC 29213";100;0;0;0;0;0;0;0;0;0;0;0;4;10;22;20;12;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;76
"Nitrofurantoin";"Staphylococcus saprophyticus";100;0;0;0;0;0;0;1;0;1;2;9;20;68;125;280;328;279;206;124;35;16;8;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;1508
"Nitrofurantoin";"Streptococcus agalactiae";100;1;0;0;0;0;1;8;7;22;20;35;51;93;201;323;327;254;184;115;42;25;13;10;10;4;2;4;1;2;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;17;7;1759
"Nitrofurantoin";"Streptococcus pneumoniae ATCC 49619";100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;18;33;24;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;95
"Nitroxoline";"Escherichia coli";30;0;0;0;0;0;0;0;0;0;4;17;69;112;102;135;67;52;36;16;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12;618
"Nitroxoline";"Escherichia coli ATCC 25922";30;0;0;0;0;0;0;0;0;0;0;0;0;5;18;24;29;29;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12;119
"Norfloxacin";"Aerococcus sanguinicola";10;41;0;0;0;1;0;1;1;2;7;4;7;7;12;11;4;3;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;108
"Norfloxacin";"Aerococcus urinae";10;18;0;0;2;4;4;5;3;3;2;5;5;7;7;12;9;22;15;18;23;30;23;23;11;21;5;14;7;9;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;;3;314
"Norfloxacin";"Citrobacter freundii";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;3;6;6;17;13;13;7;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;75
"Norfloxacin";"Citrobacter koseri";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;4;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;18
"Norfloxacin";"Enterobacter cloacae";10;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;2;1;1;4;3;2;13;20;19;10;9;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;96
"Norfloxacin";"Enterococcus faecalis";10;1059;0;2;4;5;8;8;36;66;235;485;808;898;749;580;342;165;72;29;22;9;8;9;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;5605
"Norfloxacin";"Enterococcus faecalis ATCC 29212";10;0;0;0;0;0;0;0;0;0;0;13;96;285;473;262;63;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;1201
"Norfloxacin";"Enterococcus faecium";10;460;0;1;0;2;0;7;2;7;1;8;6;9;4;7;3;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;526
"Norfloxacin";"Escherichia coli";10;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3;4;2;1;8;12;47;39;44;23;16;11;4;6;9;3;1;0;0;0;0;0;0;0;0;0;0;0;0;25;2;243
"Norfloxacin";"Escherichia coli ATCC 25922";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;19;17;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;60
"Norfloxacin";"Klebsiella aerogenes";10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;12
"Norfloxacin";"Klebsiella oxytoca";10;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;2;2;2;11;14;18;17;19;16;9;5;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;126
"Norfloxacin";"Klebsiella pneumoniae";10;2;0;0;0;0;0;0;0;0;0;0;1;0;2;3;5;1;1;4;19;36;29;29;10;11;6;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;166
"Norfloxacin";"Morganella morganii";10;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;2;2;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;19
"Norfloxacin";"Proteus mirabilis";10;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;4;4;6;19;20;32;27;26;24;14;3;3;0;0;0;0;0;0;0;0;0;0;0;;2;188
"Norfloxacin";"Staphylococcus aureus";10;600;3;8;33;56;66;44;37;45;33;55;101;235;554;1060;1369;1490;1603;1393;1325;1097;1002;663;486;372;202;118;46;33;15;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;17;11;14154
"Norfloxacin";"Staphylococcus aureus ATCC 29213";10;0;0;0;0;0;0;0;0;0;0;1;1;27;85;320;512;451;196;73;7;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12;1676
"Norfloxacin";"Staphylococcus capitis";10;4;0;0;0;0;0;1;2;0;1;1;0;2;1;3;3;2;1;4;10;17;35;33;20;19;23;15;9;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;5;209
"Norfloxacin";"Staphylococcus caprae";10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;11
"Norfloxacin";"Staphylococcus coagulase negative";10;443;0;8;9;22;12;11;6;10;3;5;7;10;6;20;20;24;28;44;55;95;99;115;106;102;56;47;19;9;3;4;4;1;1;1;0;0;0;0;0;0;0;0;0;0;17;6;1405
"Norfloxacin";"Staphylococcus cohnii";10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Norfloxacin";"Staphylococcus epidermidis";10;806;2;11;16;23;18;11;6;7;8;5;12;9;8;6;6;4;7;27;31;57;84;98;104;76;57;46;19;10;4;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;;5;1583
"Norfloxacin";"Staphylococcus haemolyticus";10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;7;3;5;3;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;45
"Norfloxacin";"Staphylococcus hominis";10;66;0;0;1;0;1;0;2;1;1;1;1;6;0;4;4;5;4;13;14;27;42;44;44;46;39;21;11;9;2;7;1;1;0;2;1;0;0;0;1;0;0;0;0;0;;5;422
"Norfloxacin";"Staphylococcus lugdunensis";10;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;2;2;4;13;22;35;48;69;49;36;20;13;4;4;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;17;6;332
"Norfloxacin";"Staphylococcus pettenkoferi";10;3;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;3;0;1;0;2;3;8;3;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;35
"Norfloxacin";"Staphylococcus saprophyticus";10;1;0;0;0;1;1;0;0;1;1;0;4;16;40;108;175;275;311;270;174;83;29;22;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;6;1518
"Norfloxacin";"Staphylococcus warneri";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;5;5;6;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;29
"Norfloxacin";"Streptococcus agalactiae";10;5;0;0;0;1;0;0;1;9;17;29;33;19;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;125
